Age,Height,Weight,Body_Type,Index,Shape
42,197,73,Endomorph,2,round
36,166,91,Endomorph,2,round
50,173,91,Endomorph,2,round
19,184,106,Endomorph,2,round
32,191,108,Endomorph,2,round
39,197,103,Endomorph,2,round
77,181,102,Endomorph,2,round
27,175,113,Endomorph,2,round
35,188,111,Endomorph,2,round
39,175,109,Endomorph,2,round
63,171,102,Endomorph,2,round
66,176,81,Endomorph,2,round
44,196,71,Endomorph,2,round
30,186,97,Endomorph,2,round
50,184,79,Endomorph,2,round
22,172,91,Endomorph,2,round
43,167,86,Endomorph,2,round
30,164,95,Endomorph,2,round
44,171,72,Endomorph,2,round
74,162,76,Endomorph,2,round
31,194,113,Endomorph,2,round
41,192,77,Endomorph,2,round
20,181,89,Endomorph,2,round
64,168,81,Endomorph,2,round
68,177,104,Endomorph,2,round
66,188,86,Endomorph,2,round
47,198,97,Endomorph,2,round
52,186,110,Endomorph,2,round
65,195,79,Endomorph,2,round
31,176,91,Endomorph,2,round
29,193,107,Endomorph,2,round
45,162,102,Endomorph,2,round
61,164,91,Endomorph,2,round
46,173,113,Endomorph,2,round
60,162,106,Endomorph,2,round
34,182,82,Endomorph,2,round
57,198,96,Endomorph,2,round
66,189,84,Endomorph,2,round
38,182,91,Endomorph,2,round
74,186,99,Endomorph,2,round
40,169,112,Endomorph,2,round
37,184,109,Endomorph,2,round
28,172,106,Endomorph,2,round
74,175,103,Endomorph,2,round
74,193,113,Endomorph,2,round
51,196,103,Endomorph,2,round
27,181,117,Endomorph,2,round
27,176,104,Endomorph,2,round
60,182,111,Endomorph,2,round
77,195,88,Endomorph,2,round
23,168,77,Endomorph,2,round
53,161,108,Endomorph,2,round
41,191,102,Endomorph,2,round
29,181,113,Endomorph,2,round
60,172,97,Endomorph,2,round
72,167,106,Endomorph,2,round
40,160,117,Endomorph,2,round
44,176,94,Endomorph,2,round
75,171,105,Endomorph,2,round
74,163,86,Endomorph,2,round
62,172,93,Endomorph,2,round
54,190,90,Endomorph,2,round
23,166,71,Endomorph,2,round
18,182,100,Endomorph,2,round
23,183,113,Endomorph,2,round
67,164,102,Endomorph,2,round
39,164,99,Endomorph,2,round
58,176,81,Endomorph,2,round
41,189,113,Endomorph,2,round
42,168,81,Endomorph,2,round
78,165,118,Endomorph,2,round
32,184,93,Endomorph,2,round
43,178,93,Endomorph,2,round
25,175,80,Endomorph,2,round
68,180,82,Endomorph,2,round
41,161,96,Endomorph,2,round
65,169,77,Endomorph,2,round
55,175,79,Endomorph,2,round
78,196,77,Endomorph,2,round
23,174,89,Endomorph,2,round
71,172,77,Endomorph,2,round
52,172,78,Endomorph,2,round
59,191,76,Endomorph,2,round
18,167,83,Endomorph,2,round
77,177,97,Endomorph,2,round
63,195,71,Endomorph,2,round
53,185,112,Endomorph,2,round
75,169,77,Endomorph,2,round
29,190,82,Endomorph,2,round
55,192,90,Endomorph,2,round
28,188,116,Endomorph,2,round
29,164,97,Endomorph,2,round
59,172,104,Endomorph,2,round
67,160,92,Endomorph,2,round
56,182,115,Endomorph,2,round
24,199,84,Endomorph,2,round
28,162,71,Endomorph,2,round
53,162,81,Endomorph,2,round
69,166,105,Endomorph,2,round
48,195,72,Endomorph,2,round
50,194,74,Endomorph,2,round
30,174,72,Endomorph,2,round
35,199,116,Endomorph,2,round
58,162,88,Endomorph,2,round
75,188,71,Endomorph,2,round
73,189,113,Endomorph,2,round
41,198,106,Endomorph,2,round
26,177,86,Endomorph,2,round
48,170,83,Endomorph,2,round
72,197,97,Endomorph,2,round
78,199,96,Endomorph,2,round
58,160,79,Endomorph,2,round
27,188,72,Endomorph,2,round
77,169,105,Endomorph,2,round
19,187,107,Endomorph,2,round
55,190,94,Endomorph,2,round
32,178,91,Endomorph,2,round
20,162,117,Endomorph,2,round
60,195,108,Endomorph,2,round
48,174,116,Endomorph,2,round
23,192,99,Endomorph,2,round
20,185,90,Endomorph,2,round
73,175,99,Endomorph,2,round
28,195,97,Endomorph,2,round
32,192,100,Endomorph,2,round
62,179,95,Endomorph,2,round
69,172,112,Endomorph,2,round
45,192,91,Endomorph,2,round
27,164,90,Endomorph,2,round
55,196,70,Endomorph,2,round
64,173,106,Endomorph,2,round
74,186,82,Endomorph,2,round
67,182,90,Endomorph,2,round
67,173,115,Endomorph,2,round
24,199,78,Endomorph,2,round
32,163,86,Endomorph,2,round
35,198,116,Endomorph,2,round
35,178,90,Endomorph,2,round
69,163,100,Endomorph,2,round
58,189,108,Endomorph,2,round
41,178,91,Endomorph,2,round
19,190,81,Endomorph,2,round
57,190,75,Endomorph,2,round
37,168,85,Endomorph,2,round
51,172,95,Endomorph,2,round
60,173,74,Endomorph,2,round
43,169,78,Endomorph,2,round
24,190,115,Endomorph,2,round
55,196,109,Endomorph,2,round
47,182,83,Endomorph,2,round
59,186,113,Endomorph,2,round
22,165,111,Endomorph,2,round
28,185,99,Endomorph,2,round
18,161,95,Endomorph,2,round
51,172,114,Endomorph,2,round
73,178,98,Endomorph,2,round
18,160,88,Endomorph,2,round
36,199,116,Endomorph,2,round
19,191,77,Endomorph,2,round
38,181,92,Endomorph,2,round
37,188,111,Endomorph,2,round
78,161,104,Endomorph,2,round
40,199,100,Endomorph,2,round
38,197,104,Endomorph,2,round
41,170,101,Endomorph,2,round
21,176,74,Endomorph,2,round
29,167,85,Endomorph,2,round
39,181,86,Endomorph,2,round
37,163,101,Endomorph,2,round
35,170,107,Endomorph,2,round
18,167,101,Endomorph,2,round
47,168,89,Endomorph,2,round
79,185,117,Endomorph,2,round
50,161,71,Endomorph,2,round
41,175,89,Endomorph,2,round
31,190,116,Endomorph,2,round
53,165,87,Endomorph,2,round
22,180,70,Endomorph,2,round
28,185,98,Endomorph,2,round
41,178,98,Endomorph,2,round
77,187,88,Endomorph,2,round
48,167,113,Endomorph,2,round
72,173,109,Endomorph,2,round
30,183,75,Endomorph,2,round
33,196,113,Endomorph,2,round
41,185,108,Endomorph,2,round
30,190,119,Endomorph,2,round
41,191,115,Endomorph,2,round
71,161,77,Endomorph,2,round
43,184,93,Endomorph,2,round
19,161,89,Endomorph,2,round
33,160,83,Endomorph,2,round
55,195,74,Endomorph,2,round
63,171,110,Endomorph,2,round
18,168,109,Endomorph,2,round
66,195,103,Endomorph,2,round
28,187,85,Endomorph,2,round
68,197,114,Endomorph,2,round
52,192,76,Endomorph,2,round
60,181,85,Endomorph,2,round
46,184,76,Endomorph,2,round
54,177,96,Endomorph,2,round
34,165,83,Endomorph,2,round
75,177,83,Endomorph,2,round
71,175,113,Endomorph,2,round
56,174,102,Endomorph,2,round
59,167,102,Endomorph,2,round
45,172,113,Endomorph,2,round
46,166,89,Endomorph,2,round
60,176,116,Endomorph,2,round
20,191,105,Endomorph,2,round
69,181,76,Endomorph,2,round
27,172,101,Endomorph,2,round
76,182,117,Endomorph,2,round
59,188,72,Endomorph,2,round
31,181,108,Endomorph,2,round
29,160,98,Endomorph,2,round
64,188,93,Endomorph,2,round
59,164,91,Endomorph,2,round
47,194,75,Endomorph,2,round
49,169,117,Endomorph,2,round
49,178,93,Endomorph,2,round
59,196,109,Endomorph,2,round
49,166,92,Endomorph,2,round
43,194,107,Endomorph,2,round
68,172,79,Endomorph,2,round
18,169,85,Endomorph,2,round
73,161,80,Endomorph,2,round
78,165,101,Endomorph,2,round
75,167,114,Endomorph,2,round
59,195,75,Endomorph,2,round
19,184,93,Endomorph,2,round
34,199,102,Endomorph,2,round
47,166,81,Endomorph,2,round
73,182,96,Endomorph,2,round
56,178,107,Endomorph,2,round
24,181,87,Endomorph,2,round
69,172,114,Endomorph,2,round
44,180,108,Endomorph,2,round
26,160,82,Endomorph,2,round
39,178,109,Endomorph,2,round
51,192,99,Endomorph,2,round
63,163,118,Endomorph,2,round
66,162,110,Endomorph,2,round
18,186,82,Endomorph,2,round
26,194,103,Endomorph,2,round
37,187,105,Endomorph,2,round
70,165,99,Endomorph,2,round
36,165,94,Endomorph,2,round
53,182,71,Endomorph,2,round
77,192,105,Endomorph,2,round
57,175,87,Endomorph,2,round
62,183,74,Endomorph,2,round
21,164,88,Endomorph,2,round
26,172,111,Endomorph,2,round
58,171,87,Endomorph,2,round
39,164,101,Endomorph,2,round
35,196,90,Endomorph,2,round
29,190,79,Endomorph,2,round
59,187,106,Endomorph,2,round
60,187,118,Endomorph,2,round
56,189,91,Endomorph,2,round
26,177,82,Endomorph,2,round
23,186,86,Endomorph,2,round
36,194,78,Endomorph,2,round
65,185,93,Endomorph,2,round
79,198,113,Endomorph,2,round
64,177,83,Endomorph,2,round
24,192,115,Endomorph,2,round
33,184,77,Endomorph,2,round
22,190,106,Endomorph,2,round
33,196,88,Endomorph,2,round
18,161,97,Endomorph,2,round
68,192,115,Endomorph,2,round
54,198,110,Endomorph,2,round
56,191,99,Endomorph,2,round
36,177,76,Endomorph,2,round
71,176,95,Endomorph,2,round
54,193,109,Endomorph,2,round
78,198,115,Endomorph,2,round
34,166,115,Endomorph,2,round
43,194,80,Endomorph,2,round
39,189,83,Endomorph,2,round
79,171,90,Endomorph,2,round
25,194,77,Endomorph,2,round
78,170,72,Endomorph,2,round
78,163,97,Endomorph,2,round
50,184,98,Endomorph,2,round
19,191,92,Endomorph,2,round
47,179,87,Endomorph,2,round
64,190,104,Endomorph,2,round
37,163,82,Endomorph,2,round
77,197,81,Endomorph,2,round
35,160,116,Endomorph,2,round
60,162,119,Endomorph,2,round
74,196,74,Endomorph,2,round
27,181,108,Endomorph,2,round
41,176,80,Endomorph,2,round
73,173,80,Endomorph,2,round
21,194,116,Endomorph,2,round
54,172,111,Endomorph,2,round
21,194,116,Endomorph,2,round
30,161,100,Endomorph,2,round
42,172,100,Endomorph,2,round
30,175,82,Endomorph,2,round
35,177,83,Endomorph,2,round
78,166,118,Endomorph,2,round
76,195,114,Endomorph,2,round
41,189,111,Endomorph,2,round
19,166,94,Endomorph,2,round
65,174,102,Endomorph,2,round
50,199,102,Endomorph,2,round
75,178,84,Endomorph,2,round
36,196,85,Endomorph,2,round
26,161,113,Endomorph,2,round
45,172,107,Endomorph,2,round
52,199,75,Endomorph,2,round
74,190,113,Endomorph,2,round
56,175,94,Endomorph,2,round
78,165,84,Endomorph,2,round
27,187,73,Endomorph,2,round
18,191,73,Endomorph,2,round
59,169,99,Endomorph,2,round
38,177,103,Endomorph,2,round
26,163,96,Endomorph,2,round
77,168,100,Endomorph,2,round
64,166,101,Endomorph,2,round
32,167,113,Endomorph,2,round
52,166,108,Endomorph,2,round
74,199,78,Endomorph,2,round
22,162,110,Endomorph,2,round
58,176,77,Endomorph,2,round
75,161,83,Endomorph,2,round
39,174,102,Endomorph,2,round
58,188,92,Endomorph,2,round
40,181,90,Endomorph,2,round
24,163,81,Endomorph,2,round
73,165,71,Endomorph,2,round
40,197,82,Endomorph,2,round
61,185,73,Endomorph,2,round
42,170,89,Endomorph,2,round
44,185,119,Endomorph,2,round
58,176,117,Endomorph,2,round
23,183,83,Endomorph,2,round
72,187,99,Endomorph,2,round
51,194,98,Endomorph,2,round
26,190,77,Endomorph,2,round
77,172,81,Endomorph,2,round
78,194,110,Endomorph,2,round
66,175,107,Endomorph,2,round
50,174,95,Endomorph,2,round
68,177,119,Endomorph,2,round
77,196,71,Endomorph,2,round
23,186,109,Endomorph,2,round
54,194,83,Endomorph,2,round
48,194,75,Endomorph,2,round
51,187,111,Endomorph,2,round
58,198,109,Endomorph,2,round
79,197,100,Endomorph,2,round
46,168,86,Endomorph,2,round
75,171,94,Endomorph,2,round
31,174,101,Endomorph,2,round
53,180,81,Endomorph,2,round
53,194,118,Endomorph,2,round
70,192,82,Endomorph,2,round
32,178,88,Endomorph,2,round
25,182,113,Endomorph,2,round
43,172,117,Endomorph,2,round
53,160,94,Endomorph,2,round
65,188,100,Endomorph,2,round
38,183,106,Endomorph,2,round
45,175,94,Endomorph,2,round
21,184,85,Endomorph,2,round
79,182,107,Endomorph,2,round
33,187,112,Endomorph,2,round
39,175,118,Endomorph,2,round
29,197,92,Endomorph,2,round
33,170,83,Endomorph,2,round
68,162,75,Endomorph,2,round
57,174,94,Endomorph,2,round
55,160,92,Endomorph,2,round
59,166,112,Endomorph,2,round
54,160,81,Endomorph,2,round
46,191,82,Endomorph,2,round
35,168,105,Endomorph,2,round
27,188,108,Endomorph,2,round
59,185,103,Endomorph,2,round
56,182,75,Endomorph,2,round
35,188,107,Endomorph,2,round
18,197,119,Endomorph,2,round
56,192,109,Endomorph,2,round
38,166,77,Endomorph,2,round
18,171,77,Endomorph,2,round
32,190,109,Endomorph,2,round
21,191,102,Endomorph,2,round
77,179,103,Endomorph,2,round
78,176,113,Endomorph,2,round
37,195,84,Endomorph,2,round
27,162,105,Endomorph,2,round
40,160,104,Endomorph,2,round
58,186,115,Endomorph,2,round
51,199,91,Endomorph,2,round
77,192,92,Endomorph,2,round
63,179,109,Endomorph,2,round
65,173,114,Endomorph,2,round
50,195,91,Endomorph,2,round
51,164,74,Endomorph,2,round
56,182,100,Endomorph,2,round
78,174,82,Endomorph,2,round
27,165,97,Endomorph,2,round
71,192,89,Endomorph,2,round
37,178,102,Endomorph,2,round
18,172,85,Endomorph,2,round
30,188,98,Endomorph,2,round
18,165,92,Endomorph,2,round
22,174,93,Endomorph,2,round
33,175,103,Endomorph,2,round
32,183,76,Endomorph,2,round
66,182,107,Endomorph,2,round
45,169,106,Endomorph,2,round
48,176,73,Endomorph,2,round
40,189,103,Endomorph,2,round
65,169,111,Endomorph,2,round
62,178,91,Endomorph,2,round
60,188,74,Endomorph,2,round
34,161,119,Endomorph,2,round
66,195,111,Endomorph,2,round
51,178,92,Endomorph,2,round
30,166,84,Endomorph,2,round
31,185,100,Endomorph,2,round
28,174,78,Endomorph,2,round
45,197,112,Endomorph,2,round
59,162,94,Endomorph,2,round
49,197,94,Endomorph,2,round
52,175,118,Endomorph,2,round
78,161,90,Endomorph,2,round
76,190,78,Endomorph,2,round
48,187,117,Endomorph,2,round
34,166,107,Endomorph,2,round
64,189,91,Endomorph,2,round
26,166,112,Endomorph,2,round
27,195,92,Endomorph,2,round
25,188,118,Endomorph,2,round
38,183,73,Endomorph,2,round
30,198,98,Endomorph,2,round
76,163,84,Endomorph,2,round
67,188,70,Endomorph,2,round
22,164,99,Endomorph,2,round
23,188,98,Endomorph,2,round
47,189,89,Endomorph,2,round
48,188,102,Endomorph,2,round
34,185,110,Endomorph,2,round
28,178,113,Endomorph,2,round
37,185,105,Endomorph,2,round
65,196,91,Endomorph,2,round
26,186,82,Endomorph,2,round
19,189,76,Endomorph,2,round
54,189,77,Endomorph,2,round
18,162,97,Endomorph,2,round
21,166,114,Endomorph,2,round
53,168,112,Endomorph,2,round
71,172,78,Endomorph,2,round
75,174,94,Endomorph,2,round
42,164,85,Endomorph,2,round
20,188,79,Endomorph,2,round
26,194,80,Endomorph,2,round
39,186,100,Endomorph,2,round
40,186,81,Endomorph,2,round
29,167,100,Endomorph,2,round
27,191,83,Endomorph,2,round
51,179,113,Endomorph,2,round
60,169,101,Endomorph,2,round
27,172,119,Endomorph,2,round
47,188,86,Endomorph,2,round
39,194,104,Endomorph,2,round
23,167,70,Endomorph,2,round
67,188,98,Endomorph,2,round
19,190,73,Endomorph,2,round
47,189,92,Endomorph,2,round
19,181,97,Endomorph,2,round
49,180,85,Endomorph,2,round
59,171,81,Endomorph,2,round
33,170,90,Endomorph,2,round
29,161,114,Endomorph,2,round
18,161,86,Endomorph,2,round
70,193,109,Endomorph,2,round
25,162,82,Endomorph,2,round
65,175,101,Endomorph,2,round
67,163,106,Endomorph,2,round
30,182,119,Endomorph,2,round
32,179,84,Endomorph,2,round
70,184,81,Endomorph,2,round
61,189,118,Endomorph,2,round
25,177,84,Endomorph,2,round
27,170,103,Endomorph,2,round
63,188,75,Endomorph,2,round
22,176,86,Endomorph,2,round
67,185,117,Endomorph,2,round
36,182,118,Endomorph,2,round
64,179,89,Endomorph,2,round
55,161,78,Endomorph,2,round
76,183,74,Endomorph,2,round
28,190,92,Endomorph,2,round
70,186,102,Endomorph,2,round
60,161,107,Endomorph,2,round
37,173,83,Endomorph,2,round
37,163,86,Endomorph,2,round
38,172,88,Endomorph,2,round
35,195,102,Endomorph,2,round
74,194,70,Endomorph,2,round
67,167,82,Endomorph,2,round
27,161,115,Endomorph,2,round
51,165,96,Endomorph,2,round
43,190,75,Endomorph,2,round
47,169,75,Endomorph,2,round
26,180,102,Endomorph,2,round
63,169,99,Endomorph,2,round
68,182,115,Endomorph,2,round
48,162,104,Endomorph,2,round
59,191,92,Endomorph,2,round
72,179,79,Endomorph,2,round
21,169,88,Endomorph,2,round
78,188,97,Endomorph,2,round
78,193,92,Endomorph,2,round
23,196,73,Endomorph,2,round
31,179,89,Endomorph,2,round
21,167,88,Endomorph,2,round
43,166,111,Endomorph,2,round
64,165,96,Endomorph,2,round
65,170,103,Endomorph,2,round
56,177,73,Endomorph,2,round
34,188,107,Endomorph,2,round
36,184,76,Endomorph,2,round
78,180,117,Endomorph,2,round
68,162,76,Endomorph,2,round
66,177,119,Endomorph,2,round
23,183,95,Endomorph,2,round
46,197,95,Endomorph,2,round
28,169,88,Endomorph,2,round
33,186,78,Endomorph,2,round
47,171,89,Endomorph,2,round
42,166,111,Endomorph,2,round
57,176,114,Endomorph,2,round
28,160,119,Endomorph,2,round
24,185,85,Endomorph,2,round
43,174,86,Endomorph,2,round
73,192,91,Endomorph,2,round
39,196,82,Endomorph,2,round
42,190,81,Endomorph,2,round
36,194,79,Endomorph,2,round
48,160,70,Endomorph,2,round
43,167,101,Endomorph,2,round
59,171,99,Endomorph,2,round
58,178,77,Endomorph,2,round
53,184,90,Endomorph,2,round
40,191,91,Endomorph,2,round
64,171,87,Endomorph,2,round
30,172,71,Endomorph,2,round
42,187,117,Endomorph,2,round
19,160,113,Endomorph,2,round
19,165,78,Endomorph,2,round
33,167,72,Endomorph,2,round
26,163,95,Endomorph,2,round
45,164,90,Endomorph,2,round
30,184,99,Endomorph,2,round
52,181,97,Endomorph,2,round
58,187,105,Endomorph,2,round
30,198,95,Endomorph,2,round
48,182,103,Endomorph,2,round
38,163,77,Endomorph,2,round
49,163,79,Endomorph,2,round
71,180,117,Endomorph,2,round
51,196,112,Endomorph,2,round
25,161,119,Endomorph,2,round
76,166,83,Endomorph,2,round
58,175,109,Endomorph,2,round
65,176,84,Endomorph,2,round
19,179,86,Endomorph,2,round
55,182,87,Endomorph,2,round
49,193,101,Endomorph,2,round
71,170,107,Endomorph,2,round
57,193,92,Endomorph,2,round
75,192,115,Endomorph,2,round
45,185,92,Endomorph,2,round
54,161,104,Endomorph,2,round
58,182,108,Endomorph,2,round
18,181,84,Endomorph,2,round
58,193,93,Endomorph,2,round
27,174,97,Endomorph,2,round
72,169,85,Endomorph,2,round
21,174,85,Endomorph,2,round
52,188,109,Endomorph,2,round
79,182,108,Endomorph,2,round
27,176,75,Endomorph,2,round
64,168,71,Endomorph,2,round
28,195,82,Endomorph,2,round
31,168,113,Endomorph,2,round
55,175,116,Endomorph,2,round
29,195,78,Endomorph,2,round
62,192,103,Endomorph,2,round
34,190,86,Endomorph,2,round
33,165,96,Endomorph,2,round
52,169,98,Endomorph,2,round
19,175,106,Endomorph,2,round
28,163,112,Endomorph,2,round
